timestamp,4132202a,4132202b,4096834a,4096834b,4143990a,4143990b,4096838a,4096838b,4096906a,4096906b,4161262a,4161262b,4096842a,4096842b,4096846a,4096846b,4133374a,4133374b,4096850a,4096850b,4096854a,4096854b,4144010a,4144010b,4166510a,4166510b,4144030a,4144030b,4096862a,4096862b,4177252a,4177252b,4096938a,4096938b,4144034a,4144034b,4096870a,4096870b,4096998a,4096998b,4096930a,4096930b,4096878a,4096878b,4096882a,4096882b,4096886a,4096886b,4096890a,4096890b,4143982a,4143982b,4143974a,4143974b,4096898a,4096898b,4097058a,4097058b,4096934a,4096934b,4096830a,4096830b
1469721961,4,17,5,18,6,19,8,21,9,22,10,23,10,23,1,12,1,12,2,14,3,14,4,15,7,19,8,20,9,21,9,21,10,22,11,22,11,23,12,24,13,24,14,25,1,15,2,17,3,19,5,20,6,21,7,22,8,24,9,25,9,25
1469721971,4,16,4,17,6,18,8,20,9,22,10,23,10,23,1,11,1,12,2,13,2,14,4,15,7,19,8,19,9,20,9,21,10,21,10,22,11,23,12,23,13,24,13,25,1,15,2,17,3,19,5,20,6,21,7,22,8,24,9,24,9,25
1469721981,3,16,4,17,5,18,7,20,9,22,9,22,10,23,1,11,1,12,2,13,2,14,3,15,7,19,8,19,9,20,9,21,10,21,10,22,11,22,12,23,12,24,13,25,1,15,2,17,3,18,5,20,6,21,7,22,8,23,9,24,9,24
1469721991,3,16,4,17,5,18,7,20,8,22,9,23,10,23,1,11,1,12,1,13,2,14,3,15,7,18,7,19,8,20,9,21,9,21,10,22,11,22,11,23,12,24,13,25,1,15,2,17,3,18,5,20,6,21,7,22,8,23,9,24,9,24
1469722001,3,16,4,17,5,18,7,20,8,22,9,22,10,23,1,11,1,12,1,13,2,14,3,15,7,18,7,19,8,20,9,20,9,21,10,22,10,22,11,23,12,24,13,24,1,15,2,16,3,18,5,20,6,21,7,22,8,23,9,24,9,24
1469722011,3,16,4,17,5,18,7,20,8,21,9,22,10,23,1,11,1,12,1,13,2,13,3,15,6,18,7,19,8,20,9,20,9,21,10,21,10,22,11,23,12,23,13,24,1,14,1,16,3,18,4,19,6,21,6,22,8,23,9,24,9,24
1469722021,3,16,4,17,5,18,7,20,8,21,9,22,9,23,11,24,1,11,1,13,2,13,3,14,6,18,7,19,8,20,8,20,9,21,10,21,10,22,11,23,12,23,13,24,14,26,1,16,3,18,4,19,5,20,6,21,8,23,9,24,9,24
1469722031,3,16,3,17,5,18,7,20,8,21,9,22,9,23,10,24,1,11,1,12,1,13,3,14,6,18,7,18,8,19,8,20,9,20,9,21,10,22,11,22,12,23,12,24,14,26,1,16,3,18,4,19,5,20,6,21,7,23,8,23,9,24
1469722041,2,16,3,17,4,18,6,20,8,21,9,22,9,23,10,24,11,24,1,12,1,13,2,14,6,18,7,18,8,19,8,20,9,20,9,21,10,21,11,22,11,23,12,24,14,26,1,16,2,17,4,19,5,20,6,21,7,22,8,23,8,24
1469722051,2,16,3,17,4,18,6,20,7,21,8,22,9,22,10,23,11,24,1,12,1,13,2,14,6,17,6,18,7,19,8,20,8,20,9,21,10,21,10,22,11,23,12,24,14,25,1,16,2,17,4,19,5,20,6,21,7,22,8,23,8,23
1469722061,2,15,3,16,4,17,6,19,7,21,8,22,9,22,10,23,11,24,1,12,1,13,2,14,5,17,6,18,7,19,8,19,8,20,9,21,9,21,10,22,11,23,12,24,14,25,1,15,2,17,4,19,5,20,6,21,7,22,8,23,8,23
1469722071,2,15,3,16,4,17,6,19,7,21,8,21,9,22,10,23,11,24,1,12,1,12,2,14,5,17,6,18,7,19,7,19,8,20,9,20,9,21,10,22,11,23,12,23,13,25,1,15,2,17,3,18,5,20,6,21,7,22,8,23,8,23
1469722081,2,15,3,16,4,17,6,19,7,20,8,21,9,22,10,23,10,24,12,25,1,12,1,13,5,17,6,18,7,19,7,19,8,20,8,20,9,21,10,22,10,22,11,23,13,25,1,15,2,17,3,18,4,19,5,20,7,22,8,22,8,23
1469722091,2,15,3,16,4,17,6,19,7,20,8,21,9,22,10,23,11,24,12,25,1,12,1,14,5,17,5,18,6,19,7,19,7,20,8,20,9,21,9,22,10,22,11,23,13,25,1,15,1,16,3,18,4,19,5,20,6,21,7,22,8,22
1469722101,2,15,3,16,4,17,6,19,7,20,8,21,8,22,10,23,10,23,12,25,1,12,1,13,5,17,5,18,6,19,7,19,7,19,8,20,8,21,9,21,10,22,11,23,13,25,1,15,1,16,3,18,4,19,5,20,6,21,7,22,7,22
1469722111,2,15,3,16,4,17,6,19,7,20,8,21,8,21,9,22,10,23,11,24,1,12,1,13,4,17,5,17,6,18,7,19,7,19,8,20,8,21,9,21,10,22,11,23,13,25,1,14,1,16,3,18,4,19,5,20,6,21,7,22,7,22
1469722121,2,14,3,15,4,16,6,18,7,20,8,21,8,21,10,22,10,23,12,24,12,25,1,13,4,17,5,17,6,18,6,19,7,19,7,20,8,21,9,21,10,22,10,23,12,25,14,27,1,16,2,17,4,18,5,19,6,21,7,22,7,22
